Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
704.0,12.0,0.0,144.0,580.0,1.7,32.47,0.0,38.85302129
705.0,12.0,0.0,217.0,146.0,3.3,38.82,-7.0,26.74870268
706.0,12.0,0.0,216.0,163.0,1.3,32.03,-3.0,27.40448371
707.0,12.0,0.0,144.0,572.0,3.9,52.28,5.0,38.19398729
708.0,12.0,0.0,57.0,944.0,4.0,54.39,8.0,45.98141699
709.0,12.0,0.0,122.0,0.0,5.2,51.68,2.0,11.4491894
710.0,12.0,0.0,63.0,941.0,4.1,52.51,4.0,46.26496974
711.0,12.0,0.0,128.0,628.0,4.3,39.44,3.0,38.85174032
712.0,12.0,0.0,117.0,667.0,1.6,64.81,1.0,39.50952222
713.0,12.0,0.0,154.0,527.0,4.3,50.13,9.0,36.97240648
714.0,12.0,0.0,161.0,506.0,4.6,64.69,6.0,36.59825881
715.0,12.0,0.0,203.0,72.0,2.3,59.57,-12.0,22.15101994
716.0,12.0,0.0,72.0,1006.0,3.8,43.29,-4.0,49.46000558
717.0,12.0,0.0,168.0,471.0,3.5,47.69,3.0,35.75486247
718.0,12.0,0.0,160.0,11.0,5.4,53.8,6.0,15.48387873
719.0,12.0,0.0,100.0,733.0,2.1,55.96,3.0,40.44710163
720.0,12.0,0.0,144.0,560.0,2.1,64.49,2.0,37.35063427
721.0,12.0,0.0,55.0,1000.0,3.4,46.41,6.0,47.67157814
722.0,12.0,0.0,52.0,989.0,4.6,40.58,9.0,46.91929756
723.0,12.0,0.0,62.0,0.0,10.0,43.66,0.0,5.818568405
724.0,12.0,0.0,63.0,972.0,4.9,36.04,0.0,47.29933026
725.0,12.0,0.0,60.0,985.0,3.6,32.5,7.0,47.76489486
726.0,12.0,0.0,152.0,536.0,6.5,44.44,5.0,37.25556009
727.0,12.0,0.0,56.0,980.0,2.5,34.79,5.0,47.20288847
728.0,12.0,0.0,87.0,779.0,5.8,36.15,8.0,41.66479417
729.0,12.0,0.0,56.0,989.0,2.6,44.03,5.0,47.7659448
730.0,12.0,0.0,58.0,980.0,5.4,40.01,5.0,47.7659448
731.0,12.0,0.0,99.0,754.0,6.4,37.04,5.0,41.94769612
732.0,12.0,0.0,167.0,14.0,1.5,48.97,0.0,16.32953069
733.0,12.0,0.0,173.0,18.0,2.6,61.06,0.0,17.08031371
734.0,12.0,0.0,189.0,32.0,3.7,68.74,-11.0,19.14728142
735.0,12.0,0.0,65.0,1037.0,3.1,40.5,-5.0,51.71302194
736.0,12.0,0.0,71.0,997.0,0.9,47.69,0.0,50.58400597
737.0,12.0,0.0,95.0,778.0,1.2,64.6,5.0,43.44917965
738.0,12.0,0.0,75.0,865.0,12.0,59.92,9.0,45.51171864
739.0,12.0,0.0,115.0,712.0,7.8,50.18,5.0,42.69843788
740.0,12.0,0.0,94.0,795.0,8.6,51.14,8.0,44.57382259
741.0,12.0,0.0,143.0,611.0,2.4,58.08,3.0,41.01017033
742.0,12.0,0.0,126.0,679.0,0.5,65.18,3.0,42.69937644
743.0,12.0,0.0,192.0,26.0,1.4,73.79,3.0,19.14433581
744.0,12.0,0.0,203.0,36.0,1.9,82.75,2.0,20.73992506
745.0,12.0,0.0,124.0,0.0,5.7,64.55,0.0,11.63713681
746.0,12.0,0.0,64.0,1040.0,1.8,42.58,6.0,54.33433808
747.0,12.0,0.0,69.0,1017.0,1.2,35.01,8.0,54.05162486
748.0,12.0,0.0,70.0,1007.0,1.5,38.4,8.0,53.95778524
749.0,12.0,0.0,86.0,856.0,2.8,64.59,2.0,48.61213204
750.0,12.0,0.0,93.0,834.0,2.0,61.99,1.0,48.51881945
751.0,12.0,0.0,56.0,1027.0,2.2,33.88,2.0,54.52441837
752.0,12.0,0.0,214.0,417.0,4.1,45.85,7.0,40.25764223
753.0,12.0,0.0,13.0,0.0,4.6,59.25,-1.0,1.220035815
754.0,12.0,0.0,132.0,717.0,3.7,40.41,-3.0,47.48859164
755.0,12.0,0.0,92.0,863.0,2.5,33.94,-4.0,51.24319364
756.0,12.0,0.0,64.0,998.0,4.8,35.85,0.0,55.65179136
757.0,12.0,0.0,255.0,240.0,5.9,44.96,3.0,35.94255203
758.0,12.0,0.0,113.0,790.0,5.4,40.04,8.0,50.48571906
759.0,12.0,0.0,196.0,519.0,5.6,32.71,9.0,44.76100987
760.0,12.0,0.0,151.0,686.0,4.7,29.25,10.0,49.26472097
761.0,12.0,0.0,252.0,324.0,2.2,36.9,6.0,40.35192638
762.0,12.0,0.0,235.0,39.0,3.0,51.38,3.0,24.02426454
763.0,12.0,0.0,160.0,672.0,2.5,52.43,4.0,50.20640732
764.0,12.0,0.0,67.0,998.0,7.6,41.57,8.0,59.02512507
765.0,12.0,0.0,68.0,976.0,3.9,44.7,9.0,58.36760617
766.0,12.0,0.0,232.0,454.0,6.2,38.37,9.0,46.1685888
767.0,12.0,0.0,151.0,727.0,5.0,41.36,11.0,53.48682345
768.0,12.0,0.0,66.0,1003.0,8.9,42.27,7.0,60.90258696
769.0,12.0,0.0,233.0,467.0,4.5,45.68,14.0,47.57355319
770.0,12.0,0.0,201.0,587.0,6.6,33.76,16.0,51.3257624
771.0,12.0,0.0,292.0,111.0,2.8,52.46,12.0,33.59310936
772.0,12.0,0.0,220.0,529.0,3.5,53.22,7.0,50.39243328
773.0,12.0,0.0,298.0,116.0,4.2,40.21,4.0,34.53450074
774.0,12.0,0.0,66.0,1009.0,5.0,46.49,4.0,63.81375136
775.0,12.0,0.0,60.0,1042.0,2.1,27.58,12.0,65.5910152
776.0,12.0,0.0,62.0,1059.0,2.1,18.12,16.0,67.27709623
777.0,12.0,0.0,84.0,959.0,3.0,36.24,13.0,63.90127381
778.0,12.0,0.0,313.0,242.0,3.9,40.56,13.0,43.63302838
779.0,12.0,0.0,320.0,207.0,5.4,42.83,12.0,42.31981095
780.0,12.0,0.0,69.0,1021.0,4.1,34.74,10.0,67.46920834
781.0,12.0,0.0,66.0,1041.0,6.1,25.6,15.0,68.96681905
782.0,12.0,0.0,246.0,538.0,6.6,32.4,11.0,55.83273676
783.0,12.0,0.0,280.0,38.0,3.9,53.13,0.0,28.62360264
784.0,12.0,0.0,319.0,80.0,2.8,48.13,-4.0,34.91294512
785.0,12.0,0.0,112.0,1014.0,3.6,35.29,-1.0,73.48369565
786.0,12.0,0.0,104.0,1002.0,3.7,32.35,0.0,72.45056143
787.0,12.0,0.0,108.0,947.0,7.2,40.73,6.0,69.81821679999999
788.0,12.0,0.0,131.0,4.0,0.6,57.95,2.0,12.57533918
789.0,12.0,0.0,103.0,1039.0,4.3,30.6,1.0,76.10979221
790.0,12.0,0.0,83.0,1010.0,3.7,35.29,5.0,72.82195121
791.0,12.0,0.0,81.0,1036.0,3.2,26.07,10.0,74.78853831
792.0,12.0,0.0,85.0,1010.0,4.6,28.14,13.0,73.94156206
793.0,12.0,0.0,177.0,787.0,4.7,32.01,12.0,68.40608023
794.0,12.0,0.0,326.0,52.0,9.5,27.06,-1.0,34.06715392
795.0,12.0,0.0,90.0,1012.0,8.8,35.1,3.0,75.92042975
796.0,12.0,0.0,90.0,990.0,6.6,37.64,11.0,74.88155284
797.0,12.0,0.0,80.0,1013.0,7.4,31.33,14.0,75.91125154
798.0,12.0,0.0,110.0,940.0,3.2,30.48,14.0,74.22224966
799.0,12.0,0.0,97.0,0.0,3.3,49.15,9.0,9.102343727
800.0,12.0,0.0,90.0,990.0,9.0,35.76,12.0,76.56976882
801.0,12.0,0.0,123.0,2.0,5.5,37.76,11.0,11.72956655
802.0,12.0,0.0,312.0,523.0,5.7,28.79,16.0,65.77579423
803.0,12.0,0.0,381.0,272.0,4.7,19.44,19.0,54.8895446
804.0,12.0,0.0,281.0,615.0,4.9,21.93,19.0,69.80824134
805.0,12.0,0.0,256.0,670.0,2.1,27.87,19.0,71.68480697
806.0,12.0,0.0,92.0,983.0,0.6,19.17,22.0,78.81315729
807.0,12.0,0.0,96.0,978.0,3.8,20.06,21.0,79.37698096
808.0,12.0,0.0,386.0,328.0,2.8,20.33,21.0,60.04877992
809.0,12.0,0.0,344.0,448.0,2.1,25.68,20.0,64.928457
810.0,12.0,0.0,97.0,979.0,5.0,17.37,21.0,80.69054802
811.0,12.0,0.0,357.0,450.0,7.7,16.37,19.0,66.61807978
812.0,12.0,0.0,143.0,937.0,7.5,50.67,7.0,82.76746025
813.0,12.0,0.0,186.0,840.0,3.8,21.05,17.0,79.94345319
814.0,12.0,0.0,388.0,65.0,5.7,46.02,11.0,41.38191078
815.0,12.0,0.0,266.0,672.0,4.1,28.28,15.0,75.44125513
816.0,12.0,0.0,62.0,0.0,4.0,54.84,10.0,5.817928952999999
817.0,12.0,0.0,154.0,918.0,6.4,42.69,10.0,84.07845712
818.0,12.0,0.0,427.0,117.0,1.6,28.74,17.0,49.07326998
819.0,12.0,0.0,46.0,0.0,5.3,59.33,8.0,4.316622819
820.0,12.0,0.0,332.0,28.0,2.1,65.14,5.0,33.40800854
821.0,12.0,0.0,425.0,290.0,1.3,26.75,14.0,62.39923644
822.0,12.0,0.0,99.0,1026.0,3.5,16.76,11.0,89.14470576
823.0,12.0,0.0,325.0,25.0,3.2,68.65,1.0,32.47100876
824.0,12.0,0.0,335.0,600.0,2.7,39.7,7.0,78.54463064
825.0,12.0,0.0,208.0,829.0,2.0,27.34,15.0,84.82449582
826.0,12.0,0.0,224.0,803.0,3.3,25.77,21.0,84.63124920000001
827.0,12.0,0.0,377.0,39.0,4.8,22.81,21.0,38.46874964
828.0,12.0,0.0,98.0,1023.0,5.7,20.99,11.0,90.73992681
829.0,12.0,0.0,138.0,964.0,1.2,13.89,13.0,90.17492531
830.0,12.0,0.0,122.0,975.0,4.3,12.74,17.0,89.79563933
831.0,12.0,0.0,122.0,957.0,3.1,19.82,20.0,88.66675125
832.0,12.0,0.0,120.0,961.0,5.5,18.42,23.0,89.03912393
833.0,12.0,0.0,147.0,933.0,1.0,11.44,23.0,89.60206886
834.0,12.0,0.0,135.0,930.0,2.2,23.65,18.0,88.48104192
835.0,12.0,0.0,381.0,557.0,0.6,22.45,19.0,81.34911995
836.0,12.0,0.0,423.0,361.0,2.8,14.91,22.0,69.33681338
837.0,12.0,0.0,123.0,940.0,5.1,24.88,23.0,89.03912393
838.0,12.0,0.0,106.0,979.0,4.9,24.86,19.0,90.82577637
839.0,12.0,0.0,345.0,25.0,6.1,39.53,13.0,34.53108482
840.0,12.0,0.0,464.0,276.0,5.4,46.53,9.0,66.53156394
841.0,12.0,0.0,351.0,620.0,2.6,43.35,10.0,84.6414825
842.0,12.0,0.0,460.0,425.0,1.7,17.76,22.0,78.7193321
843.0,12.0,0.0,483.0,148.0,0.4,29.62,17.0,57.79949198
844.0,12.0,0.0,150.0,10.0,2.9,31.1,11.0,14.92000865
845.0,12.0,0.0,416.0,530.0,2.1,29.8,12.0,83.79510239
846.0,12.0,0.0,316.0,21.0,4.5,44.56,9.0,31.43592937
847.0,12.0,0.0,434.0,53.0,3.4,33.59,8.0,45.23069997
848.0,12.0,0.0,489.0,171.0,6.1,68.12,0.0,60.53188099
849.0,12.0,0.0,138.0,1015.0,7.6,43.34,8.0,99.56384372
850.0,12.0,0.0,296.0,727.0,4.3,39.97,14.0,89.89243384
851.0,12.0,0.0,137.0,7.0,3.0,41.9,14.0,13.51201511
852.0,12.0,0.0,414.0,41.0,4.7,46.95,10.0,42.32074125
853.0,12.0,0.0,98.0,983.0,4.6,30.3,19.0,93.73445309
854.0,12.0,0.0,95.0,998.0,3.2,21.33,23.0,95.0438699
855.0,12.0,0.0,454.0,372.0,2.5,15.35,27.0,74.86838424
856.0,12.0,0.0,251.0,17.0,3.6,27.4,23.0,25.14487377
857.0,12.0,0.0,190.0,14.0,4.1,32.37,21.0,19.1405486
858.0,12.0,0.0,496.0,229.0,2.3,47.23,17.0,66.43188364
859.0,12.0,0.0,156.0,10.0,4.7,66.54,12.0,15.57669317
860.0,12.0,0.0,495.0,395.0,3.8,39.67,17.0,80.97558698
861.0,12.0,0.0,92.0,1005.0,2.1,16.89,25.0,96.54293383
862.0,12.0,0.0,495.0,370.0,4.2,17.94,26.0,78.90351293
863.0,12.0,0.0,95.0,993.0,4.9,21.03,23.0,95.98211146
864.0,12.0,0.0,316.0,711.0,3.3,13.69,25.0,92.13329545
865.0,12.0,0.0,389.0,30.0,5.7,22.3,21.0,39.12553317
866.0,12.0,0.0,485.0,362.0,2.4,25.21,18.0,77.40918302
867.0,12.0,0.0,153.0,10.0,0.2,89.07,4.0,15.29653158
868.0,12.0,0.0,236.0,17.0,4.1,72.96,5.0,23.74220832
869.0,12.0,0.0,350.0,660.0,3.8,43.93,12.0,91.30194247
870.0,12.0,0.0,201.0,914.0,0.5,35.52,16.0,99.74275216
871.0,12.0,0.0,122.0,957.0,2.4,29.19,17.0,96.26993307
872.0,12.0,0.0,195.0,14.0,5.8,36.68,14.0,19.61118859
873.0,12.0,0.0,96.0,991.0,5.0,26.83,24.0,97.10693386
874.0,12.0,0.0,420.0,564.0,5.4,27.84,23.0,89.60206886
875.0,12.0,0.0,502.0,361.0,5.0,29.01,21.0,79.18932852
876.0,12.0,0.0,155.0,10.0,2.9,48.71,14.0,15.57635075
877.0,12.0,0.0,123.0,949.0,2.8,30.79,18.0,96.26887488
878.0,12.0,0.0,411.0,34.0,2.7,35.16,19.0,41.65975693
879.0,12.0,0.0,123.0,944.0,3.6,26.4,22.0,95.88934137
880.0,12.0,0.0,145.0,902.0,1.9,28.25,23.0,94.29327665
881.0,12.0,0.0,405.0,32.0,4.2,31.1,24.0,40.90688228
882.0,12.0,0.0,511.0,220.0,4.0,39.62,22.0,67.74178519
883.0,12.0,0.0,510.0,222.0,3.7,37.68,22.0,67.83561038
884.0,12.0,0.0,105.0,960.0,3.6,28.17,26.0,95.97894617
885.0,12.0,0.0,123.0,4.0,2.8,30.69,26.0,11.91527484
886.0,12.0,0.0,514.0,151.0,2.5,35.87,25.0,61.82875937
887.0,12.0,0.0,137.0,896.0,1.3,38.47,25.0,93.35298266
888.0,12.0,0.0,515.0,408.0,3.4,28.18,27.0,85.00094752
889.0,12.0,0.0,517.0,168.0,1.6,14.61,30.0,63.70169971
890.0,12.0,0.0,89.0,995.0,2.3,13.35,32.0,97.94272793
891.0,12.0,0.0,380.0,625.0,2.0,28.18,25.0,91.85182917
892.0,12.0,0.0,98.0,990.0,6.6,12.89,30.0,98.32014919
893.0,12.0,0.0,92.0,1009.0,4.9,12.66,23.0,99.45360523
894.0,12.0,0.0,92.0,990.0,2.7,16.99,27.0,97.76047165
895.0,12.0,0.0,90.0,993.0,0.4,15.49,29.0,97.85214023
896.0,12.0,0.0,473.0,62.0,4.6,18.88,30.0,50.00442702
897.0,12.0,0.0,459.0,53.0,3.4,26.29,30.0,47.84663749
898.0,12.0,0.0,90.0,969.0,3.3,26.07,28.0,95.78919798
899.0,12.0,0.0,86.0,988.0,2.7,21.44,29.0,97.10159649
900.0,12.0,0.0,500.0,97.0,2.1,16.2,33.0,55.72542222
901.0,12.0,0.0,103.0,957.0,2.5,16.39,33.0,95.87774665
902.0,12.0,0.0,350.0,22.0,2.0,15.5,33.0,34.89874927
903.0,12.0,0.0,121.0,4.0,3.4,31.43,24.0,11.82171369
904.0,12.0,0.0,480.0,70.0,4.1,23.67,25.0,51.41450703
905.0,12.0,0.0,466.0,59.0,4.2,27.63,25.0,49.1627768
906.0,12.0,0.0,90.0,989.0,3.1,17.35,29.0,97.57068633
907.0,12.0,0.0,246.0,17.0,3.5,13.14,33.0,24.67304048
908.0,12.0,0.0,523.0,392.0,3.6,18.4,30.0,84.43524263
909.0,12.0,0.0,484.0,75.0,1.0,18.76,29.0,52.25660797
910.0,12.0,0.0,465.0,58.0,3.5,23.96,24.0,48.88184786
911.0,12.0,0.0,92.0,997.0,2.5,12.39,29.0,98.32123007
912.0,12.0,0.0,260.0,17.0,1.7,10.16,32.0,25.98671996
913.0,12.0,0.0,488.0,359.0,3.1,18.87,30.0,78.05569096
914.0,12.0,0.0,307.0,19.0,3.9,16.94,31.0,30.58398499
915.0,12.0,0.0,116.0,936.0,3.2,15.25,33.0,94.84579439
916.0,12.0,0.0,398.0,31.0,2.2,16.93,35.0,40.15144157
917.0,12.0,0.0,511.0,182.0,3.7,18.82,31.0,64.35771074
918.0,12.0,0.0,157.0,858.0,3.5,29.87,28.0,91.66116202
919.0,12.0,0.0,102.0,963.0,3.5,14.78,32.0,95.78498584
920.0,12.0,0.0,480.0,75.0,2.3,20.51,33.0,51.78524085
921.0,12.0,0.0,508.0,136.0,2.2,25.65,30.0,59.85520533
922.0,12.0,0.0,235.0,16.0,3.4,61.58,21.0,23.55038087
923.0,12.0,0.0,116.0,916.0,3.2,41.53,25.0,92.60240591
924.0,12.0,0.0,104.0,933.0,3.3,33.31,28.0,92.97462801
925.0,12.0,0.0,91.0,951.0,3.5,37.33,26.0,93.25813538
926.0,12.0,0.0,91.0,971.0,3.7,29.83,28.0,94.94482699
927.0,12.0,0.0,117.0,914.0,3.6,25.65,31.0,92.22103449
928.0,12.0,0.0,470.0,466.0,3.1,24.97,31.0,85.56010525
929.0,12.0,0.0,108.0,923.0,2.7,22.22,34.0,92.03036735
930.0,12.0,0.0,146.0,9.0,3.1,22.34,33.0,14.54114553
931.0,12.0,0.0,460.0,339.0,2.9,21.15,33.0,73.17479686
932.0,12.0,0.0,489.0,425.0,3.2,41.69,27.0,83.49982703
933.0,12.0,0.0,76.0,0.0,3.3,27.32,30.0,7.130087155
934.0,12.0,0.0,406.0,493.0,2.4,20.8,32.0,81.61893995
935.0,12.0,0.0,490.0,261.0,2.8,29.14,31.0,68.95469008
936.0,12.0,0.0,355.0,24.0,2.5,48.69,26.0,35.46436134
937.0,12.0,0.0,488.0,260.0,2.8,35.95,29.0,68.6747523
938.0,12.0,0.0,486.0,375.0,2.4,29.43,29.0,78.5256389
939.0,12.0,0.0,487.0,107.0,2.5,49.31,24.0,55.07417408
940.0,12.0,0.0,332.0,22.0,3.2,35.95,27.0,33.11847072
941.0,12.0,0.0,150.0,9.0,3.1,33.28,27.0,14.91738483
942.0,12.0,0.0,104.0,959.0,3.7,20.29,28.0,93.34990401
943.0,12.0,0.0,151.0,874.0,4.4,21.88,30.0,90.15807574
944.0,12.0,0.0,428.0,70.0,2.7,42.07,24.0,46.25480038
945.0,12.0,0.0,449.0,338.0,2.1,22.58,30.0,71.39468849
946.0,12.0,0.0,492.0,173.0,3.5,26.49,28.0,61.16998735
947.0,12.0,0.0,441.0,356.0,2.5,33.48,26.0,72.14839649
948.0,12.0,0.0,351.0,25.0,2.2,55.06,20.0,35.0913915
949.0,12.0,0.0,41.0,0.0,2.5,46.72,23.0,3.846790391
950.0,12.0,0.0,164.0,847.0,2.6,40.15,24.0,87.91226766
951.0,12.0,0.0,383.0,32.0,3.0,37.7,25.0,38.74852446
952.0,12.0,0.0,399.0,543.0,2.4,38.4,25.0,83.78312916
953.0,12.0,0.0,127.0,911.0,3.0,23.68,28.0,89.40950605
954.0,12.0,0.0,152.0,10.0,2.0,27.62,27.0,15.10502489
955.0,12.0,0.0,387.0,558.0,1.7,23.3,29.0,83.68562712
956.0,12.0,0.0,438.0,382.0,0.6,20.03,29.0,73.36565068
957.0,12.0,0.0,473.0,129.0,3.0,38.19,22.0,55.35686048
958.0,12.0,0.0,450.0,401.0,2.2,23.93,27.0,75.90040457
959.0,12.0,0.0,402.0,521.0,0.8,19.5,29.0,81.34017793
960.0,12.0,0.0,462.0,284.0,1.5,16.2,31.0,67.07837199
961.0,12.0,0.0,137.0,7.0,4.0,16.51,30.0,13.50963882
962.0,12.0,0.0,460.0,112.0,5.3,20.92,28.0,52.53863944
963.0,12.0,0.0,420.0,354.0,2.6,27.92,28.0,68.67550727
964.0,12.0,0.0,412.0,382.0,3.6,22.13,29.0,70.17583978
965.0,12.0,0.0,411.0,486.0,2.8,29.28,26.0,78.52822868
966.0,12.0,0.0,330.0,624.0,3.3,18.91,29.0,82.09072167
967.0,12.0,0.0,105.0,947.0,3.0,16.45,30.0,87.15593378
968.0,12.0,0.0,121.0,909.0,3.1,25.39,28.0,85.28147009
969.0,12.0,0.0,106.0,947.0,3.6,20.96,29.0,86.68780209
970.0,12.0,0.0,402.0,478.0,3.7,16.53,30.0,76.36698611
971.0,12.0,0.0,151.0,856.0,2.8,21.6,30.0,83.12180552
972.0,12.0,0.0,182.0,12.0,2.9,31.67,26.0,18.10746492
973.0,12.0,0.0,294.0,665.0,5.4,28.98,27.0,80.68522612
974.0,12.0,0.0,134.0,888.0,2.8,19.94,29.0,83.12271932
975.0,12.0,0.0,108.0,948.0,2.7,12.11,32.0,85.18390514
976.0,12.0,0.0,399.0,58.0,2.0,12.31,32.0,42.1228782
977.0,12.0,0.0,296.0,612.0,4.8,32.43,23.0,75.9037421
978.0,12.0,0.0,170.0,839.0,3.3,19.17,26.0,81.62432372
979.0,12.0,0.0,335.0,549.0,2.8,17.62,28.0,74.21082821
980.0,12.0,0.0,343.0,31.0,0.2,25.65,26.0,34.61997179
981.0,12.0,0.0,214.0,14.0,2.6,19.81,29.0,21.20286068
982.0,12.0,0.0,348.0,35.0,2.7,34.37,26.0,35.37054028
983.0,12.0,0.0,177.0,781.0,1.7,57.5,21.0,76.37454196
984.0,12.0,0.0,99.0,938.0,2.6,23.36,29.0,80.68345216
985.0,12.0,0.0,97.0,0.0,1.9,23.67,28.0,9.100442903
986.0,12.0,0.0,417.0,217.0,1.6,20.15,28.0,55.54084741
987.0,12.0,0.0,81.0,988.0,2.2,18.09,25.0,81.62522102
988.0,12.0,0.0,415.0,174.0,1.8,27.34,21.0,51.97972512
989.0,12.0,0.0,393.0,318.0,4.0,30.71,22.0,60.51724578
990.0,12.0,0.0,86.0,981.0,1.6,17.12,25.0,80.4993559
991.0,12.0,0.0,85.0,989.0,4.9,12.11,26.0,80.59229204
992.0,12.0,0.0,80.0,982.0,3.0,23.44,24.0,79.18671708
993.0,12.0,0.0,73.0,1006.0,3.7,12.9,28.0,79.93378715
994.0,12.0,0.0,79.0,973.0,6.7,23.99,25.0,77.59087101
995.0,12.0,0.0,119.0,3.0,5.5,61.49,16.0,11.35359644
996.0,12.0,0.0,179.0,11.0,3.6,49.38,14.0,17.64068639
997.0,12.0,0.0,221.0,14.0,1.5,39.29,14.0,21.76935767
998.0,12.0,0.0,371.0,85.0,2.6,24.99,17.0,40.81619969
999.0,12.0,0.0,118.0,2.0,3.6,63.86,13.0,11.16630189
1000.0,12.0,0.0,113.0,0.0,3.2,47.03,16.0,10.60294543
1001.0,12.0,0.0,310.0,34.0,0.2,36.2,19.0,31.52630254
1002.0,12.0,0.0,369.0,255.0,4.0,38.4,18.0,52.16909789
1003.0,12.0,0.0,253.0,632.0,5.8,25.36,20.0,66.9926565
1004.0,12.0,0.0,150.0,7.0,5.0,53.1,13.0,14.63817726
1005.0,12.0,0.0,343.0,335.0,4.9,34.53,16.0,54.79752329
1006.0,12.0,0.0,81.0,953.0,5.4,36.53,22.0,71.49479268
1007.0,12.0,0.0,88.0,941.0,2.8,30.48,21.0,70.93262128
1008.0,12.0,0.0,121.0,894.0,2.9,27.29,17.0,70.56041878
1009.0,12.0,0.0,63.0,1005.0,3.6,18.79,21.0,72.05853590000001
1010.0,12.0,0.0,70.0,1000.0,2.9,18.26,21.0,71.87088347
1011.0,12.0,0.0,277.0,29.0,4.7,71.23,1.0,27.96636015
1012.0,12.0,0.0,164.0,782.0,1.9,23.54,14.0,65.68340678
1013.0,12.0,0.0,225.0,637.0,0.6,18.17,20.0,61.83215775
1014.0,12.0,0.0,66.0,1003.0,3.7,20.07,22.0,69.8997645
1015.0,12.0,0.0,84.0,974.0,2.4,18.66,19.0,69.24527165
1016.0,12.0,0.0,76.0,997.0,3.7,22.78,13.0,69.43750752
1017.0,12.0,0.0,69.0,999.0,2.8,18.37,17.0,68.49615121
1018.0,12.0,0.0,326.0,121.0,4.4,8.69,21.0,38.09344476
1019.0,12.0,0.0,65.0,1019.0,2.1,9.77,22.0,68.39856151
1020.0,12.0,0.0,77.0,989.0,2.3,11.17,22.0,67.27265926
1021.0,12.0,0.0,230.0,563.0,2.2,16.65,23.0,55.54390028
1022.0,12.0,0.0,75.0,963.0,3.4,23.12,21.0,64.64626463
1023.0,12.0,0.0,71.0,1007.0,4.4,26.05,8.0,66.43845556
1024.0,12.0,0.0,235.0,512.0,4.4,26.05,16.0,52.17024478
1025.0,12.0,0.0,289.0,75.0,4.2,39.47,12.0,31.62256384
1026.0,12.0,0.0,62.0,992.0,4.0,23.36,15.0,63.43070705
1027.0,12.0,0.0,58.0,1014.0,2.2,14.39,24.0,63.89354778
1028.0,12.0,0.0,172.0,8.0,5.1,61.85,5.0,16.61016155
1029.0,12.0,0.0,174.0,675.0,3.4,27.53,7.0,54.61526288
1030.0,12.0,0.0,294.0,128.0,4.6,39.23,13.0,34.81258823
1031.0,12.0,0.0,59.0,994.0,3.5,22.11,19.0,60.98838289
1032.0,12.0,0.0,107.0,0.0,3.7,53.74,5.0,10.04117111
1033.0,12.0,0.0,208.0,536.0,3.0,37.52,10.0,48.98320828
1034.0,12.0,0.0,265.0,63.0,5.4,27.1,16.0,28.24324403
1035.0,12.0,0.0,134.0,760.0,0.3,34.09,15.0,53.67213673
1036.0,12.0,0.0,60.0,999.0,4.1,22.71,16.0,59.20759794
1037.0,12.0,0.0,69.0,949.0,8.0,28.94,17.0,57.04884923
1038.0,12.0,0.0,275.0,182.0,1.2,40.38,11.0,35.47020924
1039.0,12.0,0.0,184.0,11.0,1.3,38.38,11.0,17.82894115
1040.0,12.0,0.0,122.0,0.0,2.5,48.25,6.0,11.44868609
1041.0,12.0,0.0,61.0,1011.0,1.6,23.56,12.0,57.99033962
1042.0,12.0,0.0,249.0,313.0,0.9,25.09,12.0,39.41091042
1043.0,12.0,0.0,128.0,741.0,0.2,25.7,16.0,49.73062902
1044.0,12.0,0.0,72.0,951.0,3.1,28.23,13.0,54.89316473
1045.0,12.0,0.0,64.0,980.0,3.1,22.31,13.0,55.17466814
1046.0,12.0,0.0,59.0,980.0,2.1,22.2,17.0,54.42159959
1047.0,12.0,0.0,108.0,787.0,1.4,19.22,17.0,49.07326998
1048.0,12.0,0.0,62.0,978.0,3.6,19.12,13.0,53.76715110000001
1049.0,12.0,0.0,126.0,723.0,4.0,24.6,18.0,47.00848569
1050.0,12.0,0.0,148.0,644.0,6.6,36.23,15.0,45.0395553
1051.0,12.0,0.0,61.0,998.0,1.9,29.27,5.0,53.67803620000001
1052.0,12.0,0.0,95.0,813.0,1.5,18.51,11.0,47.76279498
1053.0,12.0,0.0,124.0,712.0,3.6,20.73,12.0,45.41638248
1054.0,12.0,0.0,151.0,4.0,2.0,60.05,7.0,14.35762065
1055.0,12.0,0.0,63.0,919.0,3.7,46.01,15.0,48.98051639
1056.0,12.0,0.0,235.0,150.0,3.2,30.04,17.0,29.08740668
1057.0,12.0,0.0,127.0,685.0,4.6,30.36,17.0,43.63111002
1058.0,12.0,0.0,53.0,1002.0,3.5,21.43,14.0,51.04539041
1059.0,12.0,0.0,69.0,898.0,2.4,23.88,19.0,47.57093866
1060.0,12.0,0.0,69.0,899.0,6.1,17.88,20.0,47.38276125
1061.0,12.0,0.0,202.0,373.0,1.5,39.43,7.0,35.84713131
1062.0,12.0,0.0,85.0,875.0,2.6,29.31,13.0,47.29257269
1063.0,12.0,0.0,67.0,943.0,2.2,22.16,13.0,48.5124208
1064.0,12.0,0.0,154.0,6.0,2.2,30.01,13.0,14.73201173
1065.0,12.0,0.0,61.0,957.0,2.1,26.51,14.0,48.13655382
1066.0,12.0,0.0,78.0,841.0,4.0,31.42,14.0,44.47704973
1067.0,12.0,0.0,110.0,715.0,4.3,32.73,1.0,41.76184653
