Day,DHI,DNI,WS,RH,T,TARGET,target1,target2
463,107,892,3.4,37.82,17,67.74550846,67.74550846,67.74550846
463,115,904,3.1,35.13,18,73.93749845,73.93749845,73.93749845
463,327,555,2.9,35.11,18,71.87325357,71.87325357,71.87325357
463,393,363,2.7,35.2,18,64.92988442,64.92988442,64.92988442
463,367,408,2.6,35.19,18,66.71264137,66.71264137,66.71264137
463,446,268,2.5,35.69,18,63.24095679,63.24095679,63.24095679
463,399,385,2.5,38.04,17,68.02699949,68.02699949,68.02699949
463,391,469,2.6,38.83,17,73.09383807,73.09383807,73.09383807
463,85,0,2.8,38.82,16,7.975666918,7.975666918,7.975666918
463,200,12,3.0,39.02,16,19.61075748,19.61075748,19.61075748
463,18,0,3.0,41.61,16,1.688964759,1.688964759,1.688964759
463,18,0,3.1,40.89,16,1.688964759,1.688964759,1.688964759
463,17,0,3.0,43.62,15,1.5951509169999998,1.5951509169999998,1.5951509169999998
463,215,211,3.0,42.9,15,29.65104057,29.65104057,29.65104057
463,167,102,2.5,45.8,14,19.32968828,19.32968828,19.32968828
463,121,90,2.0,49.88,13,13.8875015,13.8875015,13.8875015
463,75,69,1.6,56.96,11,8.351451381,8.351451381,8.351451381
463,33,34,1.3,64.92,10,3.378152295,3.378152295,3.378152295
463,0,0,1.4,69.52,9,0.0,0.0,0.0
463,0,0,1.6,67.35,8,0.0,0.0,0.0
463,0,0,1.7,72.14,7,0.0,0.0,0.0
463,0,0,1.9,75.59,7,0.0,0.0,0.0
463,0,0,2.0,75.59,7,0.0,0.0,0.0
463,0,0,2.3,74.8,7,0.0,0.0,0.0
463,0,0,2.4,80.19,6,0.0,0.0,0.0
463,0,0,2.5,80.11,6,0.0,0.0,0.0
463,0,0,2.6,80.1,6,0.0,0.0,0.0
463,0,0,2.8,79.79,6,0.0,0.0,0.0
463,0,0,2.8,85.6,5,0.0,0.0,0.0
464,0,0,2.9,84.68,5,0.0,0.0,0.0
464,0,0,3.0,84.67,5,0.0,0.0,0.0
464,0,0,3.1,83.33,5,0.0,0.0,0.0
464,0,0,3.0,83.33,4,0.0,0.0,0.0
464,0,0,2.9,81.79,4,0.0,0.0,0.0
464,0,0,2.8,87.81,4,0.0,0.0,0.0
464,0,0,2.7,86.51,4,0.0,0.0,0.0
464,0,0,2.6,86.53,4,0.0,0.0,0.0
464,0,0,2.5,85.71,4,0.0,0.0,0.0
464,0,0,2.3,85.72,4,0.0,0.0,0.0
464,0,0,2.2,85.58,4,0.0,0.0,0.0
464,0,0,2.1,79.74,5,0.0,0.0,0.0
464,11,0,2.1,73.41,7,1.032247237,1.032247237,1.032247237
464,31,0,2.1,68.51,8,2.909028422,2.909028422,2.909028422
464,53,0,2.1,60.5,9,4.973445541999999,4.973445541999999,4.973445541999999
464,76,0,2.4,56.55,10,7.131654845,7.131654845,7.131654845
464,60,0,2.8,51.67,12,5.63013006,5.63013006,5.63013006
464,223,35,2.8,51.67,12,22.80202674,22.80202674,22.80202674
464,306,207,2.9,47.37,13,40.91182876,40.91182876,40.91182876
464,278,479,2.7,44.33,13,57.23902647,57.23902647,57.23902647
464,364,75,2.5,40.96,14,39.5038775,39.5038775,39.5038775
464,371,53,2.3,40.95,14,38.84704344,38.84704344,38.84704344
464,250,17,2.2,40.04,15,24.77175542,24.77175542,24.77175542
464,338,27,2.1,40.03,15,33.87349888,33.87349888,33.87349888
464,333,25,2.1,36.57,15,33.31050444,33.31050444,33.31050444
464,441,100,2.0,39.02,15,49.44967842,49.44967842,49.44967842
464,395,431,2.0,38.21,15,70.56196997,70.56196997,70.56196997
464,336,480,1.9,38.2,15,67.55933295,67.55933295,67.55933295
464,298,543,1.8,37.54,15,66.52717647,66.52717647,66.52717647
464,272,538,1.6,40.08,14,60.89790142,60.89790142,60.89790142
464,238,23,1.5,39.9,14,23.73985988,23.73985988,23.73985988
464,235,42,1.8,42.63,13,24.20929316,24.20929316,24.20929316
464,111,0,2.1,44.41,13,10.41562613,10.41562613,10.41562613
464,8,0,2.8,47.49,12,0.750684008,0.750684008,0.750684008
464,5,0,3.5,57.56,11,0.469182662,0.469182662,0.469182662
464,3,0,4.0,65.96,9,0.281515785,0.281515785,0.281515785
464,1,0,4.5,75.8,7,0.093840658,0.093840658,0.093840658
464,0,0,4.9,87.18,6,0.0,0.0,0.0
464,0,0,5.3,95.05,5,0.0,0.0,0.0
464,0,0,5.3,100.0,4,0.0,0.0,0.0
464,0,0,5.4,100.0,3,0.0,0.0,0.0
464,0,0,4.9,100.0,2,0.0,0.0,0.0
464,0,0,4.5,100.0,2,0.0,0.0,0.0
464,0,0,3.9,100.0,1,0.0,0.0,0.0
464,0,0,3.4,99.34,1,0.0,0.0,0.0
464,0,0,2.8,99.34,1,0.0,0.0,0.0
464,0,0,2.3,96.45,1,0.0,0.0,0.0
464,0,0,1.7,96.45,1,0.0,0.0,0.0
465,0,0,1.2,94.53,1,0.0,0.0,0.0
465,0,0,0.8,94.53,1,0.0,0.0,0.0
465,0,0,0.4,93.22,1,0.0,0.0,0.0
465,0,0,0.6,93.22,0,0.0,0.0,0.0
465,0,0,0.8,92.13,0,0.0,0.0,0.0
465,0,0,0.9,92.13,0,0.0,0.0,0.0
465,0,0,1.1,97.91,0,0.0,0.0,0.0
465,0,0,1.0,97.91,0,0.0,0.0,0.0
465,0,0,0.9,96.42,0,0.0,0.0,0.0
465,0,0,0.9,96.44,0,0.0,0.0,0.0
465,0,0,0.9,96.15,0,0.0,0.0,0.0
465,0,0,1.3,89.43,1,0.0,0.0,0.0
465,22,0,1.8,88.86,3,2.064585234,2.064585234,2.064585234
465,57,0,1.8,82.73,4,5.349093863999999,5.349093863999999,5.349093863999999
465,97,2,1.9,72.27,5,9.102743901,9.102743901,9.102743901
465,134,13,1.9,67.41,6,13.04399481,13.04399481,13.04399481
465,213,118,1.9,62.41,8,25.24285953,25.24285953,25.24285953
465,262,134,1.9,58.27,8,31.62395413,31.62395413,31.62395413
465,306,119,2.0,53.67,9,35.75250474,35.75250474,35.75250474
465,342,99,2.1,53.67,10,38.66107627,38.66107627,38.66107627
465,318,35,2.3,50.21,11,32.37360367,32.37360367,32.37360367
465,395,79,2.4,46.95,11,43.07096836,43.07096836,43.07096836
465,235,15,2.5,44.32,12,23.36503975,23.36503975,23.36503975
465,405,55,2.6,44.31,12,42.41364645,42.41364645,42.41364645
465,457,141,2.7,44.91,13,54.33015791,54.33015791,54.33015791
465,412,421,2.6,44.91,13,72.34637608,72.34637608,72.34637608
465,443,193,2.5,45.43,13,56.58218518,56.58218518,56.58218518
465,409,98,2.3,45.43,13,45.79122118,45.79122118,45.79122118
465,393,170,2.1,45.91,13,48.98159314,48.98159314,48.98159314
465,328,348,2.0,49.07,12,53.76774207,53.76774207,53.76774207
465,121,835,1.9,49.43,12,61.36841765,61.36841765,61.36841765
465,114,798,1.8,49.43,11,52.92380426,52.92380426,52.92380426
465,143,600,1.8,49.72,11,40.53738199,40.53738199,40.53738199
465,100,601,1.8,53.18,10,31.62325898,31.62325898,31.62325898
465,101,456,1.9,58.53,10,22.33334017,22.33334017,22.33334017
465,65,443,1.5,62.66,9,14.54498224,14.54498224,14.54498224
465,39,234,1.2,72.21,8,5.91189647,5.91189647,5.91189647
465,0,0,1.4,77.41,7,0.0,0.0,0.0
465,0,0,1.6,74.49,6,0.0,0.0,0.0
465,0,0,1.7,79.89,5,0.0,0.0,0.0
465,0,0,1.9,78.82,5,0.0,0.0,0.0
465,0,0,2.0,84.55,5,0.0,0.0,0.0
465,0,0,2.1,83.79,5,0.0,0.0,0.0
465,0,0,2.0,89.93,4,0.0,0.0,0.0
465,0,0,2.0,88.85,4,0.0,0.0,0.0
465,0,0,1.9,88.84,4,0.0,0.0,0.0
465,0,0,1.9,87.28,4,0.0,0.0,0.0
465,0,0,1.8,87.27,3,0.0,0.0,0.0
466,0,0,1.8,85.35,3,0.0,0.0,0.0
466,0,0,1.7,91.67,3,0.0,0.0,0.0
466,0,0,1.7,89.52,3,0.0,0.0,0.0
466,0,0,1.7,89.52,2,0.0,0.0,0.0
466,0,0,1.7,87.78,2,0.0,0.0,0.0
466,0,0,1.7,87.78,2,0.0,0.0,0.0
466,0,0,1.7,86.41,2,0.0,0.0,0.0
466,0,0,1.7,92.87,2,0.0,0.0,0.0
466,0,0,1.7,91.96,2,0.0,0.0,0.0
466,0,0,1.7,91.97,2,0.0,0.0,0.0
466,0,0,1.7,91.85,2,0.0,0.0,0.0
466,0,0,1.9,79.57,4,0.0,0.0,0.0
466,35,252,2.2,73.42,6,5.536659666,5.536659666,5.536659666
466,60,466,1.9,63.89,8,14.07594398,14.07594398,14.07594398
466,78,602,1.6,56.65,10,23.74090363,23.74090363,23.74090363
466,139,403,1.7,52.95,11,27.68177705,27.68177705,27.68177705
466,103,758,1.9,44.85,13,43.53919391,43.53919391,43.53919391
466,111,807,1.9,41.99,14,52.7343923,52.7343923,52.7343923
466,122,835,2.0,38.68,15,61.17872928,61.17872928,61.17872928
466,352,216,1.9,38.67,15,47.19770066,47.19770066,47.19770066
466,238,16,1.9,36.26,15,23.45810172,23.45810172,23.45810172
466,366,393,1.9,36.25,15,63.89986908,63.89986908,63.89986908
466,350,32,1.9,36.74,16,35.37442856,35.37442856,35.37442856
466,333,25,1.9,36.73,16,33.31013830000001,33.31013830000001,33.31013830000001
466,173,12,1.9,35.01,16,17.26497309,17.26497309,17.26497309
466,444,278,1.9,35.0,16,63.99299809,63.99299809,63.99299809
466,437,253,2.0,35.59,16,60.80273132,60.80273132,60.80273132
466,384,356,2.0,37.96,16,62.96085296,62.96085296,62.96085296
466,331,429,2.0,38.72,16,61.74104508,61.74104508,61.74104508
466,326,362,2.0,41.31,15,54.6104608,54.6104608,54.6104608
466,241,499,2.0,42.31,15,52.63998026,52.63998026,52.63998026
466,265,100,1.8,45.18,14,30.21436712,30.21436712,30.21436712
466,8,0,1.7,47.05,13,0.750675757,0.750675757,0.750675757
466,7,0,1.4,50.27,12,0.6568485070000001,0.6568485070000001,0.6568485070000001
466,5,0,1.1,58.57,12,0.469177505,0.469177505,0.469177505
466,3,0,0.8,62.64,11,0.281509597,0.281509597,0.281509597
466,1,0,0.5,72.95,10,0.093837564,0.093837564,0.093837564
466,0,0,0.7,78.11,9,0.0,0.0,0.0
466,0,0,0.9,79.23,9,0.0,0.0,0.0
466,0,0,1.1,84.87,8,0.0,0.0,0.0
466,0,0,1.3,83.95,8,0.0,0.0,0.0
466,0,0,1.4,89.96,7,0.0,0.0,0.0
466,0,0,1.6,87.7,7,0.0,0.0,0.0
466,0,0,1.7,94.03,6,0.0,0.0,0.0
466,0,0,1.8,91.2,6,0.0,0.0,0.0
466,0,0,1.9,91.18,6,0.0,0.0,0.0
466,0,0,2.0,88.26,6,0.0,0.0,0.0
466,0,0,2.0,88.25,5,0.0,0.0,0.0
467,0,0,2.0,85.23,5,0.0,0.0,0.0
467,0,0,1.9,91.43,5,0.0,0.0,0.0
467,0,0,1.9,88.72,5,0.0,0.0,0.0
467,0,0,1.8,88.72,5,0.0,0.0,0.0
467,0,0,1.7,86.62,5,0.0,0.0,0.0
467,0,0,1.6,86.62,4,0.0,0.0,0.0
467,0,0,1.6,84.83,4,0.0,0.0,0.0
467,0,0,1.6,91.07,4,0.0,0.0,0.0
467,0,0,1.7,89.09,4,0.0,0.0,0.0
467,0,0,1.7,89.11,4,0.0,0.0,0.0
467,0,0,1.7,86.65,4,0.0,0.0,0.0
467,0,0,1.9,75.24,5,0.0,0.0,0.0
467,33,326,2.2,70.06,7,6.099642762,6.099642762,6.099642762
467,52,536,2.4,65.42,9,14.92033662,14.92033662,14.92033662
467,66,669,2.6,55.7,11,24.77284455,24.77284455,24.77284455
467,76,756,2.4,52.09,12,34.81297087,34.81297087,34.81297087
467,84,816,2.3,41.65,14,44.66471661,44.66471661,44.66471661
467,91,860,2.0,39.01,15,54.04746636,54.04746636,54.04746636
467,98,889,1.9,35.48,16,62.49169608,62.49169608,62.49169608
467,281,496,1.7,35.47,16,59.11376657,59.11376657,59.11376657
467,108,928,1.5,33.31,17,76.37790012,76.37790012,76.37790012
467,423,159,1.3,33.29,17,51.70051961,51.70051961,51.70051961
467,117,2,1.2,31.43,18,11.25951753,11.25951753,11.25951753
467,163,10,1.2,31.42,18,16.13864179,16.13864179,16.13864179
467,234,799,1.4,31.52,18,86.69828498,86.69828498,86.69828498
467,149,894,1.6,31.51,18,85.94765048,85.94765048,85.94765048
467,348,575,1.8,31.75,18,77.9721589,77.9721589,77.9721589
467,294,637,2.1,31.74,18,75.81408470000002,75.81408470000002,75.81408470000002
467,212,748,2.4,32.1,18,73.46835188,73.46835188,73.46835188
467,118,880,2.7,32.09,17,69.62211534,69.62211534,69.62211534
467,93,0,3.0,32.48,17,8.726222004,8.726222004,8.726222004
467,115,780,3.2,34.62,17,52.54499271,52.54499271,52.54499271
467,109,731,3.4,35.06,17,43.63111002,43.63111002,43.63111002
467,88,712,3.1,37.38,16,34.90527169,34.90527169,34.90527169
467,76,624,2.9,44.8,15,24.95942023,24.95942023,24.95942023
467,60,496,2.2,51.1,13,15.29501855,15.29501855,15.29501855
467,38,299,1.6,59.44,12,6.56848507,6.56848507,6.56848507
467,0,0,1.6,63.57,11,0.0,0.0,0.0
467,0,0,1.7,64.37,10,0.0,0.0,0.0
467,0,0,1.7,68.92,9,0.0,0.0,0.0
467,0,0,1.7,67.03,9,0.0,0.0,0.0
467,0,0,1.8,71.79,8,0.0,0.0,0.0
467,0,0,1.9,69.71,8,0.0,0.0,0.0
467,0,0,1.9,69.7,7,0.0,0.0,0.0
467,0,0,2.0,67.99,7,0.0,0.0,0.0
467,0,0,2.0,72.85,7,0.0,0.0,0.0
467,0,0,2.0,71.19,7,0.0,0.0,0.0
467,0,0,1.9,71.18,6,0.0,0.0,0.0
468,0,0,1.9,69.83,6,0.0,0.0,0.0
468,0,0,1.8,69.82,6,0.0,0.0,0.0
468,0,0,1.8,68.92,6,0.0,0.0,0.0
468,0,0,1.8,73.9,6,0.0,0.0,0.0
468,0,0,1.8,74.04,6,0.0,0.0,0.0
468,0,0,1.8,74.03,6,0.0,0.0,0.0
468,0,0,1.9,74.81,6,0.0,0.0,0.0
468,0,0,1.9,74.8,5,0.0,0.0,0.0
468,0,0,1.9,74.35,5,0.0,0.0,0.0
468,0,0,1.9,79.76,5,0.0,0.0,0.0
468,0,0,1.9,78.9,5,0.0,0.0,0.0
468,0,0,2.3,68.57,7,0.0,0.0,0.0
468,33,356,2.7,62.53,9,6.5687016589999985,6.5687016589999985,6.5687016589999985
468,51,561,2.9,54.58,11,15.57686437,15.57686437,15.57686437
468,63,693,3.2,47.6,13,25.52297574,25.52297574,25.52297574
468,73,776,2.8,44.55,14,35.56287310000001,35.56287310000001,35.56287310000001
468,80,834,2.4,36.31,16,45.41438574,45.41438574,45.41438574
468,87,876,2.6,34.04,16,54.79752329,54.79752329,54.79752329
468,92,906,2.9,30.96,17,63.24165194,63.24165194,63.24165194
468,96,929,3.3,30.95,18,70.74730181,70.74730181,70.74730181
468,99,946,3.7,28.86,19,77.12684729,77.12684729,77.12684729
468,102,958,4.0,28.83,19,82.19357448,82.19357448,82.19357448
468,439,256,4.4,26.91,20,61.45684875,61.45684875,61.45684875
468,399,511,4.6,26.89,20,78.72106275,78.72106275,78.72106275
468,415,491,4.9,25.1,20,78.90871725,78.90871725,78.90871725
468,429,442,5.0,25.08,20,76.0000725,76.0000725,76.0000725
468,367,494,5.2,25.21,21,73.5597554,73.5597554,73.5597554
468,419,257,5.3,26.82,20,58.923513,58.923513,58.923513
468,376,328,5.4,27.08,20,59.01734025,59.01734025,59.01734025
468,293,472,5.5,28.83,19,59.01798898,59.01798898,59.01798898
468,164,8,5.6,29.27,19,15.95080783,15.95080783,15.95080783
468,261,291,5.5,31.19,18,40.15894586,40.15894586,40.15894586
468,9,0,5.4,32.15,18,0.844463815,0.844463815,0.844463815
468,7,0,4.7,34.27,17,0.6568124089999999,0.6568124089999999,0.6568124089999999
468,5,0,4.1,39.6,16,0.469156878,0.469156878,0.469156878
468,3,0,3.0,45.11,14,0.281500315,0.281500315,0.281500315
468,1,0,1.9,56.93,12,0.093835501,0.093835501,0.093835501
468,0,0,1.7,60.88,11,0.0,0.0,0.0
468,0,0,1.6,63.75,10,0.0,0.0,0.0
468,0,0,1.7,68.23,9,0.0,0.0,0.0
468,0,0,1.8,65.53,9,0.0,0.0,0.0
468,0,0,2.0,65.51,8,0.0,0.0,0.0
468,0,0,2.3,61.94,8,0.0,0.0,0.0
468,0,0,2.4,66.31,7,0.0,0.0,0.0
468,0,0,2.6,63.38,7,0.0,0.0,0.0
468,0,0,2.7,67.91,7,0.0,0.0,0.0
468,0,0,2.8,66.76,7,0.0,0.0,0.0
468,0,0,2.7,66.76,6,0.0,0.0,0.0
469,0,0,2.6,67.72,6,0.0,0.0,0.0
469,0,0,2.2,72.66,6,0.0,0.0,0.0
469,0,0,1.9,73.72,6,0.0,0.0,0.0
469,0,0,1.4,79.12,5,0.0,0.0,0.0
469,0,0,1.0,77.55,5,0.0,0.0,0.0
469,0,0,1.6,83.27,4,0.0,0.0,0.0
469,0,0,2.3,76.32,4,0.0,0.0,0.0
469,0,0,2.2,82.0,3,0.0,0.0,0.0
469,0,0,2.1,77.51,3,0.0,0.0,0.0
469,0,0,1.6,83.33,2,0.0,0.0,0.0
469,0,0,1.2,81.24,2,0.0,0.0,0.0
469,0,0,1.4,75.6,3,0.0,0.0,0.0
469,27,0,1.6,67.71,4,2.533781304,2.533781304,2.533781304
469,63,0,1.8,63.07,5,5.912091399,5.912091399,5.912091399
469,103,2,2.0,55.94,6,9.665693993,9.665693993,9.665693993
469,140,13,2.2,52.17,6,13.60704494,13.60704494,13.60704494
469,141,3,2.5,46.95,7,13.32537342,13.32537342,13.32537342
469,14,0,2.4,46.94,7,1.31376921,1.31376921,1.31376921
469,302,75,2.4,43.82,8,32.9377089,32.9377089,32.9377089
469,82,0,2.3,43.81,8,7.694849372999999,7.694849372999999,7.694849372999999
469,398,154,2.3,45.65,9,48.51455368,48.51455368,48.51455368
469,30,0,2.3,45.65,9,2.815157854,2.815157854,2.815157854
469,370,37,2.4,48.26,9,37.72311524,37.72311524,37.72311524
469,360,30,2.5,48.25,9,36.31553631,36.31553631,36.31553631
469,262,17,2.6,51.09,9,26.08712944,26.08712944,26.08712944
469,32,0,2.7,51.09,8,3.0028680480000003,3.0028680480000003,3.0028680480000003
469,30,0,2.9,53.93,8,2.815188795,2.815188795,2.815188795
469,71,0,2.9,57.77,7,6.662686709,6.662686709,6.662686709
469,62,0,2.9,60.67,7,5.818120788,5.818120788,5.818120788
469,153,8,2.8,65.03,6,14.92082859,14.92082859,14.92082859
469,105,0,2.8,67.77,6,9.853377371,9.853377371,9.853377371
469,60,0,3.0,72.69,5,5.630563238,5.630563238,5.630563238
469,45,0,3.2,80.13,5,4.222922428,4.222922428,4.222922428
469,176,182,3.7,86.04,4,23.460938,23.460938,23.460938
469,144,147,4.3,85.98,4,17.83031288,17.83031288,17.83031288
469,93,109,4.6,92.37,3,10.88599487,10.88599487,10.88599487
469,45,56,5.1,90.21,3,4.786083952,4.786083952,4.786083952
469,0,0,5.1,96.98,2,0.0,0.0,0.0
469,0,0,5.2,93.26,1,0.0,0.0,0.0
469,0,0,4.9,93.28,1,0.0,0.0,0.0
469,0,0,4.7,89.89,1,0.0,0.0,0.0
469,0,0,4.8,89.94,1,0.0,0.0,0.0
469,0,0,5.0,88.44,1,0.0,0.0,0.0
469,0,0,4.9,88.48,0,0.0,0.0,0.0
469,0,0,4.8,93.52,0,0.0,0.0,0.0
469,0,0,4.8,93.54,0,0.0,0.0,0.0
469,0,0,4.9,91.58,0,0.0,0.0,0.0
469,0,0,5.3,91.56,0,0.0,0.0,0.0
470,0,0,5.7,91.52,0,0.0,0.0,0.0
470,0,0,6.0,91.5,0,0.0,0.0,0.0
470,0,0,6.4,92.08,0,0.0,0.0,0.0
470,0,0,6.8,92.08,0,0.0,0.0,0.0
470,0,0,7.3,95.36,0,0.0,0.0,0.0
470,0,0,6.8,95.36,0,0.0,0.0,0.0
470,0,0,6.4,92.08,0,0.0,0.0,0.0
470,0,0,5.7,92.11,0,0.0,0.0,0.0
470,0,0,5.1,91.14,-1,0.0,0.0,0.0
470,0,0,5.3,91.18,-1,0.0,0.0,0.0
470,0,0,5.6,91.38,-1,0.0,0.0,0.0
470,0,0,6.6,91.35,-1,0.0,0.0,0.0
470,10,0,7.6,91.85,-1,0.938489089,0.938489089,0.938489089
470,23,0,7.9,91.84,0,2.1585011830000003,2.1585011830000003,2.1585011830000003
470,37,0,8.2,91.64,0,3.472371468,3.472371468,3.472371468
470,52,0,8.1,85.22,0,4.88008963,4.88008963,4.88008963
470,21,0,8.0,84.8,0,1.970805428,1.970805428,1.970805428
470,226,30,8.4,84.79,0,22.89888211,22.89888211,22.89888211
470,197,12,8.8,85.04,0,19.23881489,19.23881489,19.23881489
470,68,0,8.8,79.04,0,6.38165567,6.38165567,6.38165567
470,265,19,8.9,79.83,0,26.18355782,26.18355782,26.18355782
470,323,27,8.6,79.87,0,32.47136562,32.47136562,32.47136562
470,436,288,8.3,80.88,0,63.81655670000001,63.81655670000001,63.81655670000001
470,108,0,8.6,80.88,0,10.13557077,10.13557077,10.13557077
470,377,34,8.9,81.9,0,38.28993402,38.28993402,38.28993402
470,97,0,8.8,81.89,0,9.103244118,9.103244118,9.103244118
470,218,15,8.7,82.36,0,21.58501183,21.58501183,21.58501183
470,236,15,8.4,82.4,0,23.3681215,23.3681215,23.3681215
470,59,0,8.2,82.02,0,5.537024773,5.537024773,5.537024773
470,111,0,8.0,82.03,0,10.4171144,10.4171144,10.4171144
470,74,0,7.9,87.47,0,6.944742935,6.944742935,6.944742935
470,245,45,7.4,87.49,0,25.4327748,25.4327748,25.4327748
470,146,4,7.0,86.35,0,13.88948587,13.88948587,13.88948587
470,86,0,6.3,86.39,0,8.070917465,8.070917465,8.070917465
470,62,0,5.6,91.2,0,5.818568405,5.818568405,5.818568405
470,39,0,4.9,91.22,0,3.660067223,3.660067223,3.660067223
470,17,0,4.3,94.58,-1,1.5954314509999998,1.5954314509999998,1.5954314509999998
470,2,0,4.3,94.61,-1,0.187697818,0.187697818,0.187697818
470,0,0,4.4,98.0,-2,0.0,0.0,0.0
470,0,0,4.4,98.02,-2,0.0,0.0,0.0
470,0,0,4.5,96.48,-2,0.0,0.0,0.0
470,0,0,4.5,96.47,-2,0.0,0.0,0.0
470,0,0,4.6,95.35,-2,0.0,0.0,0.0
470,0,0,4.6,95.33,-2,0.0,0.0,0.0
470,0,0,4.7,93.5,-2,0.0,0.0,0.0
470,0,0,4.6,93.46,-2,0.0,0.0,0.0
470,0,0,4.6,90.52,-3,0.0,0.0,0.0
470,0,0,4.4,90.5,-3,0.0,0.0,0.0
471,0,0,4.2,91.01,-4,0.0,0.0,0.0
471,0,0,3.9,98.2,-4,0.0,0.0,0.0
471,0,0,3.7,97.07,-5,0.0,0.0,0.0
471,0,0,3.7,97.08,-5,0.0,0.0,0.0
471,0,0,3.8,93.37,-5,0.0,0.0,0.0
471,0,0,3.7,93.41,-5,0.0,0.0,0.0
471,0,0,3.7,92.06,-5,0.0,0.0,0.0
471,0,0,3.6,92.08,-5,0.0,0.0,0.0
471,0,0,3.5,92.36,-5,0.0,0.0,0.0
471,0,0,3.3,92.37,-5,0.0,0.0,0.0
471,0,0,3.2,92.45,-5,0.0,0.0,0.0
471,4,0,3.4,85.65,-4,0.375408012,0.375408012,0.375408012
471,29,0,3.7,91.48,-4,2.721708087,2.721708087,2.721708087
471,65,0,4.1,84.79,-3,6.100313156,6.100313156,6.100313156
471,104,1,4.6,93.11,-3,9.760501049,9.760501049,9.760501049
471,140,11,5.1,86.34,-2,13.60824134,13.60824134,13.60824134
471,150,5,5.6,91.17,-2,14.35904086,14.35904086,14.35904086
471,277,162,5.6,84.62,-1,34.81794519,34.81794519,34.81794519
471,311,87,5.7,89.05,-1,34.53639847,34.53639847,34.53639847
471,336,63,5.4,82.71,0,35.75604133,35.75604133,35.75604133
471,329,36,5.2,85.52,0,33.50369227,33.50369227,33.50369227
471,267,692,4.8,85.52,0,78.26912984,78.26912984,78.26912984
471,354,31,4.5,86.98,0,35.75604133,35.75604133,35.75604133
471,392,41,4.2,80.82,0,40.26073945,40.26073945,40.26073945
471,135,6,4.0,81.95,0,13.23255073,13.23255073,13.23255073
471,318,22,3.7,81.95,0,31.62673472,31.62673472,31.62673472
471,321,23,3.5,82.98,0,32.00212623,32.00212623,32.00212623
471,429,138,3.3,77.15,0,50.95939748,50.95939748,50.95939748
471,404,135,3.1,77.79,0,47.76856965,47.76856965,47.76856965
471,179,9,2.9,77.79,0,17.45570522,17.45570522,17.45570522
471,162,7,2.7,77.96,0,15.67259554,15.67259554,15.67259554
471,157,6,2.5,77.98,0,15.10950828,15.10950828,15.10950828
471,175,15,2.4,82.87,0,17.08031371,17.08031371,17.08031371
471,140,8,2.1,82.89,0,13.51409436,13.51409436,13.51409436
471,104,0,1.8,87.75,0,9.76017926,9.76017926,9.76017926
471,65,0,1.3,94.51,-1,6.100179077000001,6.100179077000001,6.100179077000001
471,30,0,0.8,93.25,-2,2.815498208,2.815498208,2.815498208
471,4,0,0.8,93.29,-3,0.3754038870000001,0.3754038870000001,0.3754038870000001
471,0,0,0.9,90.74,-4,0.0,0.0,0.0
471,0,0,1.0,90.75,-4,0.0,0.0,0.0
471,0,0,1.2,92.03,-5,0.0,0.0,0.0
471,0,0,1.3,92.02,-5,0.0,0.0,0.0
471,0,0,1.5,93.01,-6,0.0,0.0,0.0
471,0,0,1.5,92.99,-6,0.0,0.0,0.0
471,0,0,1.6,95.3,-6,0.0,0.0,0.0
471,0,0,1.6,95.28,-6,0.0,0.0,0.0
471,0,0,1.7,98.14,-7,0.0,0.0,0.0
471,0,0,1.7,98.11,-7,0.0,0.0,0.0
472,0,0,1.7,93.87,-7,0.0,0.0,0.0
472,0,0,1.6,93.85,-7,0.0,0.0,0.0
472,0,0,1.6,90.02,-8,0.0,0.0,0.0
472,0,0,1.5,90.01,-7,0.0,0.0,0.0
472,0,0,1.5,88.63,-7,0.0,0.0,0.0
472,0,0,1.4,88.62,-7,0.0,0.0,0.0
472,0,0,1.4,89.17,-7,0.0,0.0,0.0
472,0,0,1.2,82.48,-7,0.0,0.0,0.0
472,0,0,1.2,84.73,-7,0.0,0.0,0.0
472,0,0,1.0,84.73,-6,0.0,0.0,0.0
472,0,0,0.9,87.5,-6,0.0,0.0,0.0
472,4,0,0.8,81.01,-5,0.375412138,0.375412138,0.375412138
472,24,0,0.7,87.5,-5,2.252472825,2.252472825,2.252472825
472,53,0,0.8,75.12,-4,4.974156159,4.974156159,4.974156159
472,84,0,1.0,81.8,-3,7.883481617,7.883481617,7.883481617
472,116,0,0.9,75.92,-2,10.88659307,10.88659307,10.88659307
472,193,28,0.9,78.99,-1,19.42672414,19.42672414,19.42672414
472,262,67,0.8,73.39,0,28.24821113,28.24821113,28.24821113
472,324,200,0.8,77.29,0,42.79463214,42.79463214,42.79463214
472,360,107,0.7,71.85,0,41.10537035,41.10537035,41.10537035
472,403,193,0.7,74.13,0,51.89787626,51.89787626,51.89787626
472,432,147,0.6,74.11,0,51.80402838,51.80402838,51.80402838
472,388,44,0.6,77.37,1,39.97875645,39.97875645,39.97875645
472,390,40,0.7,77.35,1,39.8849096,39.8849096,39.8849096
472,403,44,0.8,79.29,2,41.57369593,41.57369593,41.57369593
472,279,18,0.8,79.27,2,27.68451535,27.68451535,27.68451535
472,272,17,0.8,73.98,3,26.93345283,26.93345283,26.93345283
472,261,16,0.6,73.96,3,25.80731543,25.80731543,25.80731543
